Row.names,satisfaction,Gender,Customer.Type,Age,Type.of.Travel,Class,Flight.Distance,Inflight.wifi.service,Departure.Arrival.time.convenient,Ease.of.Online.booking,Gate.location,Food.and.drink,Online.boarding,Seat.comfort,Inflight.entertainment,On.board.service,Leg.room.service,Baggage.handling,Checkin.service,Inflight.service,Cleanliness,Departure.Delay.in.Minutes,Arrival.Delay.in.Minutes,cluster
26412,0,0,disloyal Customer,8,Business travel,Eco,1009,4,4,4,3,3,4,3,3,2,2,4,2,3,3,0,0,1
26418,0,1,disloyal Customer,44,Business travel,Eco,369,3,0,3,2,4,3,4,4,1,1,1,1,5,4,0,0,2
26419,0,0,disloyal Customer,25,Business travel,Eco,404,2,2,2,2,4,2,5,4,4,1,3,4,2,4,18,10,2
26422,0,1,disloyal Customer,45,Business travel,Business,895,2,2,2,4,4,2,4,4,4,3,4,4,4,4,73,63,4
26423,0,0,disloyal Customer,39,Business travel,Business,247,2,2,2,1,2,2,2,2,3,5,4,4,5,2,94,95,2
26430,0,0,disloyal Customer,35,Business travel,Business,964,1,1,1,3,4,1,2,4,4,4,5,4,5,4,0,0,4
26431,1,1,disloyal Customer,24,Business travel,Eco,1075,5,5,5,3,5,5,5,5,5,5,2,4,3,5,3,0,1
26435,0,0,disloyal Customer,46,Business travel,Eco,406,3,0,4,3,5,4,5,5,1,5,4,2,4,5,0,17,2
26437,0,0,disloyal Customer,25,Business travel,Eco,592,4,3,4,4,1,4,1,1,3,4,4,1,4,1,2,12,4
26455,0,0,disloyal Customer,65,Personal Travel,Eco,545,2,1,2,3,4,2,4,4,4,5,3,1,4,4,3,0,4
26458,1,1,disloyal Customer,48,Business travel,Business,1005,4,4,4,1,3,4,3,3,4,5,5,5,4,3,78,68,1
26462,0,1,disloyal Customer,37,Business travel,Eco Plus,1024,2,2,2,3,5,2,5,5,3,4,4,3,4,5,9,0,1
26464,0,0,disloyal Customer,49,Business travel,Eco,224,3,0,3,1,3,3,3,3,1,1,3,3,4,3,0,0,2
26467,0,0,disloyal Customer,9,Business travel,Eco,1340,2,2,2,3,3,2,3,3,4,4,3,3,5,3,0,0,1
26471,0,0,disloyal Customer,20,Business travel,Eco,73,2,4,2,4,2,2,2,2,3,3,3,1,4,2,0,0,2
26479,0,0,disloyal Customer,50,Business travel,Eco Plus,1046,1,1,1,4,2,1,2,2,4,1,3,1,4,2,10,8,1
26480,0,1,disloyal Customer,34,Business travel,Eco,983,2,2,2,4,3,2,3,3,3,1,4,3,3,3,0,0,1
26487,0,1,disloyal Customer,30,Business travel,Business,1605,3,2,2,3,1,2,1,1,4,5,4,3,5,1,9,1,1
26488,1,1,disloyal Customer,25,Business travel,Business,1097,0,0,0,2,2,0,3,2,4,5,5,1,3,2,86,124,1
26493,0,0,disloyal Customer,21,Business travel,Eco,2296,3,3,3,4,5,3,5,5,5,3,4,3,4,5,5,0,3
26494,0,1,disloyal Customer,16,Business travel,Eco,307,4,3,4,3,2,4,4,2,1,4,4,4,4,2,0,0,2
26498,0,1,disloyal Customer,11,Business travel,Business,986,1,4,1,4,4,1,2,4,1,5,3,3,4,4,0,9,1
26499,0,0,disloyal Customer,25,Business travel,Business,1084,2,0,2,5,2,2,1,2,3,4,4,5,5,2,81,86,1
26500,1,0,disloyal Customer,38,Business travel,Business,237,4,4,4,2,3,4,3,3,5,2,4,5,4,3,24,14,2
26507,0,0,disloyal Customer,26,Business travel,Business,2586,2,0,2,3,2,2,2,4,5,4,4,2,3,2,0,0,3
26515,0,0,disloyal Customer,21,Business travel,Business,1128,2,0,2,4,4,2,4,4,1,2,4,4,3,4,0,9,1
26522,0,1,disloyal Customer,37,Business travel,Business,189,3,3,3,4,2,3,2,2,4,4,4,5,4,2,16,4,2
26527,0,1,disloyal Customer,26,Business travel,Eco,1747,4,3,3,3,2,4,2,2,4,5,4,3,4,2,0,0,1
26535,1,0,disloyal Customer,23,Business travel,Business,683,4,0,5,5,4,5,4,4,3,3,4,4,4,4,0,0,4
26537,0,1,disloyal Customer,54,Business travel,Eco,446,2,3,3,4,5,3,4,5,3,1,4,1,4,5,0,0,2
26539,0,0,disloyal Customer,22,Business travel,Eco,1032,1,1,1,1,2,1,2,2,5,4,5,4,4,2,0,0,1
26547,0,0,disloyal Customer,49,Business travel,Business,187,3,3,3,3,2,3,2,2,4,4,4,3,4,2,4,5,2
26548,0,0,disloyal Customer,23,Business travel,Eco,733,2,2,2,3,3,2,5,3,4,2,4,2,4,3,44,44,4
26559,1,1,disloyal Customer,23,Business travel,Business,549,4,4,4,2,3,4,3,3,3,5,4,3,4,3,67,74,4
26561,1,1,disloyal Customer,23,Business travel,Eco,1207,4,4,4,3,1,4,1,1,4,3,4,5,4,1,14,1,1
26567,0,1,disloyal Customer,50,Business travel,Eco,1048,3,3,3,3,1,3,1,1,4,4,3,3,3,1,0,8,1
26573,0,0,disloyal Customer,30,Business travel,Eco,100,3,3,3,3,2,3,2,2,2,5,3,1,2,2,0,0,2
26574,0,0,disloyal Customer,15,Business travel,Eco,1028,1,1,1,4,5,1,5,5,2,4,4,3,4,5,9,1,1
26585,1,0,disloyal Customer,21,Business travel,Business,720,0,0,0,4,5,0,5,5,5,4,5,4,3,5,0,0,4
26593,0,1,disloyal Customer,27,Business travel,Business,528,2,2,2,3,4,2,4,4,4,5,4,4,5,4,0,0,4
26598,0,0,disloyal Customer,30,Business travel,Business,2449,3,3,3,4,1,3,1,1,5,2,4,5,4,1,0,0,3
26611,0,1,disloyal Customer,34,Business travel,Eco,696,1,1,1,3,3,1,3,3,3,3,4,1,4,3,0,0,4
26612,0,0,disloyal Customer,38,Business travel,Eco,175,2,1,2,4,2,1,1,1,1,3,4,1,3,1,276,263,2
26616,0,0,disloyal Customer,39,Business travel,Business,370,1,1,1,3,1,1,1,1,1,2,3,1,3,1,61,67,2
26622,1,0,disloyal Customer,17,Business travel,Eco,1153,4,4,4,3,4,4,3,5,2,4,4,3,3,3,19,10,1
26626,0,0,disloyal Customer,35,Business travel,Business,200,3,3,3,4,1,3,1,1,4,5,4,3,4,1,0,0,2
26634,0,0,disloyal Customer,20,Business travel,Eco,282,3,4,3,4,2,3,2,2,1,5,3,2,3,2,0,0,2
26637,0,0,disloyal Customer,42,Business travel,Eco,774,2,2,2,2,5,2,5,5,3,3,4,2,2,5,18,34,4
26644,0,0,disloyal Customer,34,Business travel,Eco,259,2,0,2,1,3,2,3,3,3,5,1,4,3,3,0,0,2
26646,1,1,disloyal Customer,27,Business travel,Business,551,0,0,0,2,2,0,2,2,5,2,5,3,4,2,0,0,4
26650,0,1,disloyal Customer,16,Business travel,Eco,309,4,4,4,4,5,4,5,5,2,1,4,2,4,5,0,0,2
26654,0,0,disloyal Customer,59,Business travel,Eco,489,3,1,3,4,3,3,3,3,4,1,3,1,3,3,4,0,2
26666,1,1,disloyal Customer,10,Business travel,Eco,908,5,5,5,4,4,5,3,4,3,2,5,4,4,4,20,0,4
26669,0,1,disloyal Customer,24,Business travel,Eco,1076,2,2,2,4,3,2,3,3,1,1,4,4,3,3,0,0,1
26676,0,1,disloyal Customer,21,Business travel,Eco,1009,4,4,4,3,1,4,3,1,3,1,4,3,4,1,0,0,1
26680,0,1,disloyal Customer,8,Business travel,Eco,490,4,4,4,3,5,4,5,5,4,1,3,4,3,5,0,0,2
26687,0,0,disloyal Customer,15,Business travel,Eco,1183,3,3,3,4,4,3,1,4,4,1,4,2,3,4,34,41,1
26688,1,1,disloyal Customer,22,Business travel,Business,224,4,0,5,4,1,5,1,1,3,5,4,5,5,1,31,33,2
26697,0,0,disloyal Customer,24,Business travel,Eco,794,3,3,3,4,5,3,5,5,1,5,4,1,3,5,24,15,4
26699,0,1,disloyal Customer,44,Business travel,Business,366,3,3,3,3,4,3,4,4,5,4,4,5,5,4,0,0,2
26715,0,0,disloyal Customer,31,Business travel,Eco,1042,3,4,4,5,4,4,4,4,1,5,2,1,4,4,0,0,1
26716,0,0,disloyal Customer,26,Business travel,Eco,308,2,0,2,4,4,2,4,4,3,2,4,5,3,4,4,0,2
26717,0,1,disloyal Customer,22,Business travel,Eco,1517,3,3,3,4,2,3,3,2,5,5,5,4,5,2,0,0,1
26718,0,1,disloyal Customer,27,Business travel,Eco,909,1,1,1,2,5,1,5,5,4,4,2,1,2,5,0,15,4
26728,0,1,disloyal Customer,29,Business travel,Eco,679,1,1,1,4,2,1,2,2,4,3,3,2,3,2,0,0,4
26735,1,1,disloyal Customer,27,Business travel,Business,581,4,4,4,2,2,4,2,2,4,4,5,3,4,2,2,0,4
26738,1,1,disloyal Customer,22,Business travel,Business,1262,4,0,3,3,5,3,5,5,5,3,5,4,5,5,9,11,1
26740,0,1,disloyal Customer,18,Business travel,Eco Plus,817,2,0,2,1,5,2,4,5,2,5,1,2,5,5,0,5,4
26750,1,1,disloyal Customer,23,Business travel,Business,967,4,0,5,1,2,5,2,2,4,4,5,4,4,2,5,2,4
26751,0,1,disloyal Customer,20,Business travel,Eco,163,2,3,2,4,5,2,5,5,3,5,2,1,3,5,0,0,2
26755,1,1,disloyal Customer,21,Business travel,Eco,1197,5,5,5,1,5,5,5,5,5,4,4,4,4,5,0,0,1
26757,0,0,disloyal Customer,25,Business travel,Eco,824,3,3,3,4,3,4,4,3,1,4,3,4,3,4,0,24,4
26761,1,0,disloyal Customer,24,Business travel,Business,1846,5,0,5,1,3,5,3,3,4,3,5,3,4,3,3,12,3
26763,0,0,disloyal Customer,38,Business travel,Business,587,2,3,3,3,2,3,2,2,5,3,4,4,5,2,7,6,4
26773,1,1,disloyal Customer,20,Business travel,Business,404,4,0,4,2,5,4,5,5,3,2,5,5,4,5,16,5,2
26778,1,1,disloyal Customer,50,Business travel,Business,1491,2,2,2,2,4,2,2,4,4,3,4,4,4,4,0,0,1
26787,0,0,disloyal Customer,54,Business travel,Eco,639,1,2,1,1,2,1,2,2,1,4,1,2,2,2,5,13,4
26788,1,0,disloyal Customer,55,Business travel,Business,175,5,4,4,2,1,5,1,1,5,3,4,4,5,1,0,0,2
26792,0,1,disloyal Customer,54,Business travel,Business,1055,2,2,2,2,4,2,4,4,4,2,5,5,4,4,0,0,1
26798,1,1,disloyal Customer,54,Business travel,Business,237,4,4,4,2,4,4,3,4,3,3,5,5,5,4,6,0,2
26799,0,0,disloyal Customer,21,Business travel,Eco,228,2,4,2,3,1,2,1,1,1,5,3,3,4,1,0,0,2
26801,0,0,disloyal Customer,32,Business travel,Business,302,3,3,3,2,3,3,3,3,3,2,5,4,5,3,0,0,2
26804,0,1,disloyal Customer,31,Business travel,Business,1069,1,1,1,4,1,2,2,4,1,3,3,2,2,2,126,175,1
26813,0,1,disloyal Customer,20,Business travel,Eco,589,3,2,3,2,5,3,5,5,1,1,2,3,2,5,3,8,4
26826,0,0,disloyal Customer,37,Business travel,Eco,323,1,3,1,3,5,1,5,5,1,3,3,4,3,5,0,8,2
26829,1,1,disloyal Customer,23,Business travel,Business,616,0,3,0,1,3,0,3,3,3,5,5,5,5,3,5,0,4
26836,0,0,disloyal Customer,57,Business travel,Eco,158,2,3,2,3,1,2,1,1,4,1,3,1,3,1,0,3,2
26839,0,1,disloyal Customer,26,Business travel,Business,1044,3,3,3,4,4,3,4,4,5,5,5,3,5,4,23,50,1
26842,0,0,disloyal Customer,20,Business travel,Eco,347,3,4,3,3,2,3,2,2,4,3,3,2,1,2,0,0,2
26869,1,0,disloyal Customer,26,Business travel,Eco,585,5,3,5,4,3,5,5,3,5,2,4,5,3,3,31,0,4
26883,0,1,disloyal Customer,14,Business travel,Business,3904,2,4,3,4,3,5,5,4,5,4,4,5,1,5,9,12,3
26885,0,1,disloyal Customer,22,Business travel,Eco,2475,4,4,4,3,1,4,1,1,2,3,4,2,4,1,37,18,3
26888,0,0,disloyal Customer,10,Business travel,Eco,696,3,3,3,1,2,3,2,2,4,2,4,5,4,2,0,0,4
26889,0,0,disloyal Customer,36,Business travel,Business,1055,4,4,4,4,1,4,1,1,4,4,4,5,5,1,0,0,1
26901,1,1,disloyal Customer,37,Business travel,Business,861,5,5,5,3,1,5,1,1,4,4,5,4,4,1,65,53,4
26902,0,0,disloyal Customer,56,Business travel,Business,175,3,3,3,4,4,3,5,4,4,2,5,3,4,4,0,0,2
26911,0,0,disloyal Customer,37,Business travel,Eco,878,1,1,1,2,2,1,2,2,4,5,5,5,2,2,0,0,4
26923,1,1,disloyal Customer,43,Business travel,Business,159,5,5,5,2,4,5,4,4,4,3,4,3,5,4,31,31,2
26924,0,0,disloyal Customer,27,Business travel,Eco Plus,859,4,4,4,3,1,4,1,1,1,1,2,1,2,1,0,0,4
26927,1,0,disloyal Customer,27,Business travel,Eco,563,4,0,4,5,2,4,3,2,4,5,3,3,3,2,0,0,4
26948,1,0,disloyal Customer,23,Business travel,Eco,271,5,0,5,1,3,5,4,3,4,5,4,5,5,3,62,84,2
26950,0,0,disloyal Customer,25,Business travel,Business,822,3,5,3,3,3,3,3,3,5,4,5,5,4,3,0,0,4
26951,0,1,disloyal Customer,25,Business travel,Business,541,2,5,1,3,4,1,3,4,4,5,5,4,4,4,0,0,4
26952,0,1,disloyal Customer,37,Business travel,Business,628,3,3,3,2,2,3,2,2,3,3,4,5,5,2,0,0,4
26955,1,1,disloyal Customer,20,Business travel,Eco,1178,3,3,3,4,5,3,5,5,2,4,4,2,4,5,0,0,1
26956,0,0,disloyal Customer,26,Business travel,Eco,451,2,3,2,4,5,2,5,5,1,2,3,4,3,5,3,0,2
26959,0,0,disloyal Customer,38,Business travel,Business,309,3,3,3,4,5,3,1,5,3,5,4,5,4,5,0,0,2
26965,0,1,disloyal Customer,28,Business travel,Eco,1042,1,1,1,2,5,1,5,5,4,2,1,2,3,5,0,0,1
26967,0,0,disloyal Customer,26,Business travel,Eco,391,2,3,2,4,2,2,3,2,1,2,3,3,4,2,0,0,2
26972,0,1,disloyal Customer,23,Business travel,Eco,929,3,3,3,3,3,3,3,3,3,4,5,5,5,3,0,0,4
26983,0,1,disloyal Customer,27,Business travel,Business,1050,2,2,2,3,3,2,1,3,3,5,4,4,5,3,0,0,1
26986,0,1,disloyal Customer,20,Business travel,Eco,337,3,0,3,5,3,3,3,3,3,4,4,5,5,3,45,63,2
26992,0,1,disloyal Customer,30,Business travel,Eco,409,3,4,3,1,5,3,5,5,4,3,3,5,2,5,19,17,2
27002,0,0,disloyal Customer,25,Business travel,Eco,674,4,4,4,1,5,4,5,5,2,5,5,1,5,5,1,9,4
27005,0,0,disloyal Customer,20,Business travel,Eco,895,2,2,2,4,4,2,4,4,3,1,4,4,3,4,26,10,4
27011,0,1,disloyal Customer,40,Business travel,Eco,867,1,1,1,5,4,1,4,4,2,3,4,1,5,4,0,0,4
27014,0,0,disloyal Customer,32,Business travel,Business,289,1,1,1,2,3,1,3,3,4,5,5,3,4,3,37,41,2
27018,0,0,disloyal Customer,42,Business travel,Business,449,3,3,3,1,1,3,1,1,5,2,5,5,4,1,2,5,2
27022,0,1,disloyal Customer,26,Business travel,Eco,1037,4,4,4,4,4,4,4,4,4,5,3,4,3,4,0,2,1
27032,0,1,disloyal Customer,49,Business travel,Eco,200,3,0,3,5,5,3,5,5,2,5,2,1,2,5,0,0,2
27033,0,1,disloyal Customer,19,Business travel,Eco,991,2,2,2,3,2,2,2,2,4,3,3,4,3,2,0,25,1
27052,0,1,disloyal Customer,34,Business travel,Eco,476,4,5,4,2,3,4,3,3,5,1,4,1,4,3,0,0,2
27058,0,1,disloyal Customer,37,Business travel,Business,212,2,3,3,4,3,3,1,3,4,2,5,3,5,3,4,1,2
27074,1,0,disloyal Customer,21,Business travel,Business,1322,4,0,4,1,2,4,2,2,1,2,4,4,2,2,0,16,1
27076,0,1,disloyal Customer,18,Business travel,Business,1192,2,4,2,3,3,2,3,3,1,5,4,4,4,3,0,2,1
27077,0,0,disloyal Customer,26,Business travel,Business,366,2,0,2,4,1,2,1,1,3,5,4,3,4,1,1,0,2
27079,0,1,disloyal Customer,27,Business travel,Business,395,1,2,2,2,3,2,3,3,5,5,5,3,5,3,0,0,2
27080,1,1,disloyal Customer,28,Business travel,Business,987,5,5,5,2,3,5,2,3,4,4,4,5,4,3,57,54,1
27081,0,0,disloyal Customer,23,Business travel,Eco,258,3,3,4,4,3,4,3,3,1,2,4,4,4,3,6,0,2
27083,0,1,disloyal Customer,20,Business travel,Eco,427,1,0,1,2,4,1,4,4,4,3,1,4,4,4,3,0,2
27085,0,0,disloyal Customer,32,Business travel,Business,781,2,2,2,2,1,2,1,1,4,5,4,3,4,1,26,28,4
27086,0,0,disloyal Customer,25,Business travel,Eco,1053,2,2,2,3,2,2,2,2,4,2,3,1,2,2,6,1,1
27087,0,1,disloyal Customer,30,Business travel,Business,715,3,3,3,5,5,3,5,5,5,2,5,4,5,5,0,0,4
27097,0,0,disloyal Customer,31,Business travel,Eco,1050,1,0,0,3,5,0,5,5,5,2,2,2,4,5,0,0,1
27107,0,0,disloyal Customer,15,Business travel,Eco,1389,1,1,1,3,4,1,4,4,4,2,3,3,3,4,0,0,1
27109,0,1,disloyal Customer,28,Business travel,Eco,1034,3,3,3,2,5,3,5,5,2,1,2,5,3,5,0,0,1
27111,0,1,disloyal Customer,39,Business travel,Eco,397,3,0,3,3,2,3,2,2,3,3,4,2,4,2,29,22,2
27136,1,0,disloyal Customer,30,Business travel,Business,1062,4,4,4,1,1,4,1,1,5,3,4,5,4,1,0,7,1
27137,0,1,disloyal Customer,26,Business travel,Business,294,2,4,3,3,5,3,5,5,4,2,4,2,4,5,0,0,2
27140,1,1,disloyal Customer,22,Business travel,Business,222,0,0,0,3,1,0,1,1,5,4,5,2,2,1,0,19,2
27141,0,1,disloyal Customer,12,Business travel,Eco,861,2,1,1,4,4,1,4,4,4,3,3,3,4,4,13,14,4
27172,0,0,disloyal Customer,27,Business travel,Eco Plus,589,3,3,3,4,3,3,3,3,4,1,3,3,4,3,0,0,4
27178,0,1,disloyal Customer,27,Business travel,Business,1069,3,3,3,3,2,3,2,2,4,1,3,3,3,2,0,0,1
27188,0,1,disloyal Customer,33,Business travel,Eco,1585,2,2,2,3,1,2,5,1,4,4,3,3,3,1,26,30,1
27190,0,1,disloyal Customer,28,Personal Travel,Business,719,3,4,3,4,1,3,1,1,3,2,5,3,4,1,0,0,4
27192,0,1,disloyal Customer,33,Business travel,Eco,2504,2,2,2,4,5,2,5,5,2,3,4,3,4,5,0,0,3
27197,1,0,disloyal Customer,29,Business travel,Business,1363,5,5,5,2,2,5,2,2,4,4,4,4,5,2,0,0,1
27199,0,0,disloyal Customer,27,Business travel,Business,468,4,4,4,1,5,4,5,5,5,3,5,5,4,5,0,0,2
27205,0,1,disloyal Customer,33,Business travel,Eco,628,3,5,3,3,2,3,2,2,5,4,1,1,4,2,71,72,4
27207,0,0,disloyal Customer,27,Business travel,Eco Plus,356,2,2,2,4,5,2,5,5,4,2,3,3,4,5,0,0,2
27210,0,0,disloyal Customer,35,Business travel,Eco,184,3,3,2,5,1,2,4,1,1,3,5,3,3,1,0,0,2
27219,0,0,disloyal Customer,38,Business travel,Business,1605,3,3,3,2,2,3,2,2,4,2,4,3,5,2,2,0,1
27222,0,1,disloyal Customer,62,Business travel,Business,473,3,3,3,2,1,3,1,1,3,5,2,4,2,1,0,6,2
27227,0,1,disloyal Customer,16,Business travel,Eco,351,2,1,3,3,5,3,5,5,4,4,4,1,4,5,0,0,2
27236,0,1,disloyal Customer,29,Business travel,Eco,919,3,3,3,3,2,3,2,2,3,5,2,4,3,2,45,25,4
27237,0,1,disloyal Customer,35,Business travel,Eco,1477,1,1,1,5,1,2,2,3,1,3,2,2,4,2,0,0,1
27238,0,1,disloyal Customer,21,Business travel,Eco,802,3,2,2,2,3,2,3,3,2,1,1,2,1,3,33,32,4
27241,0,1,disloyal Customer,44,Business travel,Business,395,2,2,2,4,4,2,4,4,4,3,4,4,4,4,0,0,2
27243,0,0,disloyal Customer,39,Business travel,Eco,446,2,5,2,1,2,2,2,2,3,3,2,4,1,2,4,0,2
27249,0,0,disloyal Customer,14,Business travel,Eco,550,3,1,3,4,5,3,5,5,4,4,4,2,4,5,23,16,4
27253,0,0,disloyal Customer,35,Business travel,Eco,861,1,1,1,3,1,1,1,1,1,4,3,2,4,1,0,0,4
27258,0,1,disloyal Customer,37,Business travel,Business,1107,3,3,3,4,3,3,3,3,5,4,5,4,5,3,0,0,1
27259,0,1,disloyal Customer,35,Business travel,Business,236,1,1,1,4,2,1,2,2,4,1,3,1,3,2,0,0,2
27261,0,1,disloyal Customer,24,Business travel,Eco,641,1,1,1,1,1,1,1,1,1,3,1,2,1,1,0,0,4
27269,1,1,disloyal Customer,22,Business travel,Eco,438,5,4,5,4,3,4,3,3,4,5,4,3,4,3,41,50,2
27277,1,0,disloyal Customer,18,Business travel,Eco,189,4,5,4,4,5,4,5,5,5,4,5,4,5,5,3,3,2
27288,1,1,disloyal Customer,52,Business travel,Business,587,5,5,5,1,3,5,3,3,3,5,4,5,4,3,0,0,4
27295,1,1,disloyal Customer,26,Business travel,Business,240,0,0,0,3,4,0,1,4,3,4,4,5,5,4,8,0,2
27307,1,0,disloyal Customer,38,Business travel,Business,926,4,4,4,2,1,4,1,1,4,4,4,5,4,1,0,0,4
27327,0,1,disloyal Customer,43,Business travel,Eco,427,4,2,4,4,5,4,5,5,3,5,4,2,4,5,1,3,2
27336,0,0,disloyal Customer,29,Business travel,Eco,235,3,3,3,4,2,3,2,2,3,3,4,3,4,2,7,30,2
27339,0,0,disloyal Customer,26,Business travel,Business,1514,1,0,1,2,5,1,5,5,3,4,5,5,5,5,0,0,1
27351,0,1,disloyal Customer,49,Business travel,Business,1188,3,3,3,3,5,3,5,5,3,4,5,3,5,5,2,19,1
27355,0,1,disloyal Customer,36,Business travel,Eco,414,4,0,4,1,5,4,5,5,3,1,4,4,4,5,0,13,2
27362,0,0,disloyal Customer,27,Business travel,Eco,1211,2,2,2,3,2,2,2,2,3,3,3,1,4,2,0,0,1
27373,0,0,disloyal Customer,30,Business travel,Business,89,1,2,2,4,2,2,2,2,4,4,4,1,4,2,9,0,2
27375,0,0,disloyal Customer,20,Business travel,Eco,954,4,4,4,4,5,4,5,5,3,4,3,5,1,5,37,21,4
27376,1,1,disloyal Customer,20,Business travel,Business,414,4,0,4,2,1,4,1,1,5,2,5,5,4,1,0,0,2
27385,0,0,disloyal Customer,51,Business travel,Eco,594,3,4,3,3,4,3,4,4,4,1,3,4,4,4,2,1,4
27392,0,0,disloyal Customer,36,Business travel,Eco,981,4,4,4,4,5,4,2,5,2,5,3,3,4,5,23,11,1
27395,1,0,disloyal Customer,20,Business travel,Eco,468,5,5,5,2,2,5,2,2,4,3,4,5,5,2,0,13,2
27409,0,1,disloyal Customer,22,Business travel,Eco,192,2,3,2,1,4,2,5,4,5,4,5,4,5,4,0,6,2
27416,0,0,disloyal Customer,37,Business travel,Eco,544,2,4,2,4,1,2,1,1,1,5,4,1,3,1,15,20,4
27426,0,0,disloyal Customer,36,Business travel,Eco,101,3,4,3,3,3,3,2,3,4,5,4,1,3,3,0,0,2
27429,0,1,disloyal Customer,33,Business travel,Eco,134,4,0,4,1,3,4,3,3,2,4,2,5,1,3,0,0,2
27432,0,1,disloyal Customer,34,Business travel,Eco,405,3,2,2,4,4,2,4,4,2,3,4,3,3,4,5,0,2
27441,0,0,disloyal Customer,22,Business travel,Eco,689,3,3,3,3,4,3,2,4,2,4,3,4,2,4,35,30,4
27448,0,0,disloyal Customer,29,Business travel,Eco,580,3,4,2,3,1,2,1,1,4,5,3,2,4,1,23,23,4
27450,0,0,disloyal Customer,25,Business travel,Eco,212,3,2,3,4,4,3,3,4,1,2,3,1,4,4,10,1,2
27457,0,0,disloyal Customer,25,Business travel,Eco,158,1,0,1,4,3,1,1,3,2,3,2,5,1,3,0,0,2
27462,0,1,disloyal Customer,22,Business travel,Eco,546,2,4,2,3,5,2,5,5,5,2,4,4,5,5,0,0,4
27463,0,0,disloyal Customer,31,Business travel,Eco Plus,1056,3,3,3,4,2,3,2,2,3,4,4,1,3,2,0,0,1
27471,0,0,disloyal Customer,25,Business travel,Business,371,2,0,2,3,5,2,5,5,3,5,5,3,5,5,0,0,2
27475,0,0,disloyal Customer,16,Business travel,Eco,1313,3,3,3,5,2,3,2,2,4,1,5,1,2,2,0,0,1
27478,1,0,disloyal Customer,22,Business travel,Eco,547,5,0,5,1,4,5,4,4,3,4,3,3,5,4,0,0,4
27483,0,0,disloyal Customer,38,Business travel,Eco,432,1,2,1,3,2,1,2,2,3,3,3,3,4,2,1,16,2
27489,1,1,disloyal Customer,13,Business travel,Eco,551,5,5,5,3,5,5,1,5,5,5,5,5,4,5,0,0,4
27492,0,0,disloyal Customer,21,Business travel,Business,449,4,2,4,2,2,4,2,2,1,3,3,1,2,2,0,0,2
27496,0,0,disloyal Customer,22,Business travel,Eco,370,3,4,3,5,2,3,4,2,4,2,4,5,5,2,0,0,2
27501,0,0,disloyal Customer,26,Business travel,Eco,1014,1,1,1,4,3,1,3,3,2,4,3,3,4,3,8,36,1
27505,1,0,disloyal Customer,26,Business travel,Eco Plus,508,5,5,5,5,4,5,4,4,1,1,4,1,1,4,9,0,2
27506,0,1,disloyal Customer,21,Business travel,Eco,574,2,3,1,4,5,1,5,5,2,5,4,3,3,5,0,1,4
27508,0,1,disloyal Customer,34,Business travel,Eco,368,3,0,3,1,4,3,4,4,3,4,3,1,5,4,0,0,2
27509,0,1,disloyal Customer,41,Business travel,Business,390,1,2,2,1,1,2,1,1,3,4,4,4,5,1,0,0,2
27519,0,0,disloyal Customer,27,Business travel,Eco,537,2,1,3,4,5,3,5,5,2,5,3,1,3,5,19,16,4
27520,0,1,disloyal Customer,24,Business travel,Eco,391,2,5,2,4,4,2,4,4,1,4,2,2,3,4,19,51,2
27525,0,1,disloyal Customer,21,Business travel,Eco,491,1,0,1,3,4,1,4,4,3,5,4,3,3,4,0,0,2
27556,1,0,disloyal Customer,29,Business travel,Business,936,0,0,0,4,4,0,1,4,4,3,5,5,4,4,0,0,4
27569,1,1,disloyal Customer,22,Business travel,Eco,547,4,3,4,1,2,4,2,2,4,5,2,5,2,2,3,13,4
27571,0,1,disloyal Customer,22,Business travel,Business,1190,1,2,1,3,2,1,2,2,2,2,3,3,2,2,0,0,1
27573,0,1,disloyal Customer,26,Business travel,Business,351,3,1,3,3,3,3,3,3,4,1,4,2,4,3,13,8,2
27575,1,1,disloyal Customer,18,Business travel,Eco,611,4,1,4,4,1,4,1,1,4,2,5,4,4,1,15,8,4
27579,1,1,disloyal Customer,25,Business travel,Business,580,0,4,0,1,4,4,4,4,3,4,4,4,4,4,9,4,4
27580,0,0,disloyal Customer,32,Business travel,Business,689,4,4,4,5,2,4,2,2,4,4,5,4,5,2,0,0,4
27593,0,0,disloyal Customer,15,Business travel,Eco,997,2,2,2,3,5,2,5,5,1,3,4,4,4,5,0,0,1
27596,0,0,disloyal Customer,29,Business travel,Eco,773,2,2,2,3,4,2,4,4,1,3,3,3,4,4,4,13,4
27598,0,0,disloyal Customer,47,Business travel,Eco,564,1,1,1,3,2,1,2,2,1,3,3,2,4,2,25,38,4
27599,1,0,disloyal Customer,37,Business travel,Business,1099,5,5,5,3,1,5,4,1,3,3,4,5,4,1,0,0,1
27604,0,1,disloyal Customer,42,Business travel,Business,4963,2,2,2,5,2,1,1,3,3,4,5,1,4,1,1,25,3
27613,0,0,disloyal Customer,24,Business travel,Eco,933,1,1,1,3,1,1,1,1,1,1,2,4,2,1,0,10,4
27627,0,0,disloyal Customer,18,Business travel,Eco,588,2,4,3,4,4,3,4,4,3,1,4,2,4,4,16,10,4
27632,1,0,disloyal Customer,48,Business travel,Business,749,4,4,4,4,5,4,2,5,3,5,5,4,5,5,6,0,4
